Datum;Breite;Höhe;R;Zoll;RF;Speed_Index;Load_Index;Fabrikat;Profil;Teilenummer;Preis_Leasing_Netto
01.01.2025;215;50;R;19;XL;H;93;Pirelli;Unbekannt;ZTR236508VPZ00;164.19
01.01.2025;235;50;R;19;XL;W;103;Pirelli;Unbekannt;ZTR213509HPZ00;169.09
01.01.2025;235;50;R;19;XL;T;99;Pirelli;Unbekannt;ZTR234509WPZ01;164.96
01.01.2025;205;45;R;17;XL;W;88;Pirelli;Unbekannt;ZTR233509TPZ0V;198.24
01.01.2025;225;45;R;17;XL;W;94;Pirelli;Unbekannt;ZTR206457WPZ01;142.31
01.01.2025;225;45;R;17;XL;W;94;Pirelli;Unbekannt;ZTR226457WPZ02;101.73
01.01.2025;235;45;R;17;XL;Y;97;Pirelli;Unbekannt;ZTR226457WPZ03;97.33
01.01.2025;225;45;R;18;XL;Y;95;Pirelli;Unbekannt;ZTR236457YPZ01;124.82
01.01.2025;225;45;R;18;XL;Y;95;Pirelli;Unbekannt;ZTR226458YPZ02;166.19
01.01.2025;225;45;R;18;XL;V;95;Pirelli;Unbekannt;ZTR226458YPZ03;159.29
01.01.2025;235;45;R;18;XL;Y;98;Pirelli;Unbekannt;ZTR226458VPZ00;174.73
01.01.2025;245;45;R;18;XL;Y;100;Pirelli;Unbekannt;ZTR234458YPZ00;173.12
01.01.2025;225;45;R;19;XL;W;96;Pirelli;Unbekannt;ZTR246458YPZ01;161.47
01.01.2025;235;45;R;19;XL;Y;99;Pirelli;Unbekannt;ZTR226459WPZ01;185.58
01.01.2025;255;45;R;19;XL;T;100;Pirelli;Unbekannt;ZTR236459YPZ00;221.20
01.01.2025;215;45;R;20;XL;T;95;Pirelli;Unbekannt;ZTR253459TPZ0V;230.68
01.01.2025;205;40;R;17;XL;W;84;Pirelli;Unbekannt;ZTR214450TPZ01;218.07
01.01.2025;225;40;R;18;XL;Y;92;Pirelli;Unbekannt;ZTR206407WPZ00;139.58
01.01.2025;225;40;R;18;XL;Y;92;Pirelli;Unbekannt;ZTR226408YPZ02;118.79
01.01.2025;245;40;R;18;XL;Y;97;Pirelli;Unbekannt;ZTR226408YPZ03;105.22
01.01.2025;225;40;R;19;XL;Y;93;Pirelli;Unbekannt;ZTR246408YPZ00;147.56
01.01.2025;235;40;R;19;XL;Y;96;Pirelli;Unbekannt;ZTR226409YPZ01;177.22
01.01.2025;245;40;R;19;XL;Y;98;Pirelli;Unbekannt;ZTR236409YPZ00;196.10
01.01.2025;255;40;R;19;XL;Y;100;Pirelli;Unbekannt;ZTR246409YPZ00;182.02
01.01.2025;255;35;R;18;XL;Y;94;Pirelli;Unbekannt;ZTR256409YPZ00;209.98
01.01.2025;235;35;R;19;XL;Y;91;Pirelli;Unbekannt;ZTR256358YPZ00;176.88
01.01.2025;245;35;R;19;XL;Y;93;Pirelli;Unbekannt;ZTR236359YPZ00;183.81
01.01.2025;255;35;R;19;XL;Y;96;Pirelli;Unbekannt;ZTR246359YPZ00;219.27
01.01.2025;155;80;R;13;XL;T;79;Pirelli;Cinturato All Season CNTSF3;ZTR256359YPZ00;190.23
01.01.2025;155;70;R;13;XL;T;75;Pirelli;Cinturato All Season CNTSF3 Y ZTR256359YPZ00 190,23 € 01.01.2025 155 80 R 13 T 79 Semperit AllSeason-Grip;ZTR155803TSAG0;51.79
01.01.2025;165;70;R;14;XL;T;81;Pirelli;Cinturato All Season CNTSF3 Y ZTR256359YPZ00 190,23 € 01.01.2025 155 80 R 13 T 79 Semperit AllSeason-Grip N ZTR155803TSAG0 51,79 € INTERNAL# 01.01.2025 155 70 R 13 T 75 Semperit AllSeason-Grip;ZTR155703TSAG0;50.79
01.01.2025;175;70;R;14;XL;T;88;Pirelli;Cinturato All Season CNTSF3 Y ZTR256359YPZ00 190,23 € 01.01.2025 155 80 R 13 T 79 Semperit AllSeason-Grip N ZTR155803TSAG0 51,79 € INTERNAL# 01.01.2025 155 70 R 13 T 75 Semperit AllSeason-Grip N ZTR155703TSAG0 50,79 € 01.01.2025 165 70 R 14 T 81 Semperit AllSeason-Grip N, ServOff;ZTR165704TSAG0;49.50
01.01.2025;215;70;R;16;XL;H;100;Pirelli;Cinturato All Season CNTSF3 Y ZTR256359YPZ00 190,23 € 01.01.2025 155 80 R 13 T 79 Semperit AllSeason-Grip N ZTR155803TSAG0 51,79 € INTERNAL# 01.01.2025 155 70 R 13 T 75 Semperit AllSeason-Grip N ZTR155703TSAG0 50,79 € 01.01.2025 165 70 R 14 T 81 Semperit AllSeason-Grip N, ServOff ZTR165704TSAG0 49,50 € 01.01.2025 175 70 R 14 XL T 88 Semperit AllSeason-Grip;ZTR176704TSAG0;72.76
01.01.2025;155;80;R;13;XL;T;79;Uniroyal;Unbekannt;ZTR226408YSZ00;92.43
01.01.2025;175;80;R;14;XL;T;88;Uniroyal;Unbekannt;ZTR155803TQA20;59.47
01.01.2025;155;70;R;13;XL;T;75;Uniroyal;Unbekannt;ZTR175804TQA20;79.46
01.01.2025;165;70;R;14;XL;T;81;Uniroyal;Unbekannt;ZTR155703TQA20;58.30
01.01.2025;175;70;R;14;XL;T;84;Uniroyal;Unbekannt;ZTR165704TQA20;64.37
01.01.2025;185;70;R;14;;T;88;Uniroyal;Unbekannt;ZTR175704TQA20;82.69
01.01.2025;155;65;R;14;;T;75;Uniroyal;Unbekannt;ZTR185704TQA20;83.37
01.01.2025;165;65;R;14;;T;79;Uniroyal;Unbekannt;ZTR155654TQA20;60.36
01.01.2025;175;65;R;14;;T;82;Uniroyal;Unbekannt;ZTR165654TQA20;63.48
01.01.2025;185;65;R;14;;T;86;Uniroyal;Unbekannt;ZTR175654TQA20;62.33
01.01.2025;165;65;R;15;;T;81;Uniroyal;Unbekannt;ZTR185654TQA20;76.74
01.01.2025;175;65;R;15;;T;84;Uniroyal;Unbekannt;ZTR165655TQA20;74.89
01.01.2025;175;65;R;15;;H;84;Uniroyal;Unbekannt;ZTR175655TQA20;78.88
01.01.2025;185;65;R;15;;T;88;Uniroyal;Unbekannt;ZTR175655HQA20;79.99
01.01.2025;195;65;R;15;;H;91;Uniroyal;Unbekannt;ZTR185655TQA20;77.87
01.01.2025;205;65;R;15;;H;94;Uniroyal;Unbekannt;ZTR195655HQZ00;71.36
01.01.2025;215;65;R;16;;H;98;Uniroyal;Unbekannt;ZTR205655HQA20;110.97
01.01.2025;215;65;R;17;;V;99;Uniroyal;Unbekannt;ZTR215656HQA30;113.51
01.01.2025;225;65;R;17;XL;V;106;Uniroyal;Unbekannt;ZTR215657VQA30;127.52
01.01.2025;235;65;R;17;XL;V;108;Uniroyal;Unbekannt;ZTR226657VQA30;133.53
01.01.2025;185;60;R;14;XL;T;82;Uniroyal;Unbekannt;ZTR236657VQA30;138.86
01.01.2025;155;60;R;15;XL;T;74;Uniroyal;Unbekannt;ZTR185604TQA20;69.72
01.01.2025;165;60;R;15;XL;H;77;Uniroyal;Unbekannt;ZTR155605TQA20;82.80
01.01.2025;185;60;R;15;XL;T;88;Uniroyal;Unbekannt;ZTR165605HQA20;84.71
01.01.2025;185;60;R;15;XL;H;88;Uniroyal;Unbekannt;ZTR186605TQA20;81.72
01.01.2025;195;60;R;15;XL;H;88;Uniroyal;Unbekannt;ZTR186605HQA20;82.37
01.01.2025;195;60;R;16;XL;H;89;Uniroyal;Unbekannt;ZTR195605HQA20;84.34
01.01.2025;205;60;R;16;XL;H;96;Uniroyal;Unbekannt;ZTR195606HQA30;115.63
01.01.2025;205;60;R;16;XL;V;96;Uniroyal;Unbekannt;ZTR206606HQA20;110.01
01.01.2025;215;60;R;16;XL;V;99;Uniroyal;Unbekannt;ZTR206606VQA20;113.09
01.01.2025;215;60;R;17;XL;H;96;Uniroyal;Unbekannt;ZTR216606VQA20;136.60
01.01.2025;225;60;R;17;XL;H;99;Uniroyal;Unbekannt;ZTR215607HQA30;132.40
01.01.2025;235;60;R;18;XL;V;107;Uniroyal;Unbekannt;ZTR225607HQA20;145.73
01.01.2025;185;55;R;14;XL;H;80;Uniroyal;Unbekannt;ZTR236608VQA30;151.49
01.01.2025;175;55;R;15;XL;T;77;Uniroyal;Unbekannt;ZTR185554HQA20;93.63
01.01.2025;185;55;R;15;XL;H;82;Uniroyal;Unbekannt;ZTR175555TQA20;88.96
01.01.2025;195;55;R;15;XL;H;85;Uniroyal;Unbekannt;ZTR185555HQA20;95.38
01.01.2025;185;55;R;16;XL;V;87;Uniroyal;Unbekannt;ZTR195555HQA20;100.88
01.01.2025;195;55;R;16;XL;H;87;Uniroyal;Unbekannt;ZTR186556VQA20;117.84
01.01.2025;205;55;R;16;XL;H;91;Uniroyal;AllSeasonExpert 2;ZTR195556HQA20;108.00
01.01.2025;205;55;R;16;XL;V;94;Uniroyal;Unbekannt;ZTR205556HQA20;84.22
01.01.2025;215;55;R;16;XL;H;97;Uniroyal;Unbekannt;ZTR206556VQA20;86.81
01.01.2025;215;55;R;16;XL;V;97;Uniroyal;Unbekannt;ZTR216556HQA20;127.04
01.01.2025;225;55;R;16;XL;V;99;Uniroyal;Unbekannt;ZTR216556VQA20;127.77
01.01.2025;205;55;R;17;XL;V;95;Uniroyal;Unbekannt;ZTR226556VQA20;144.36
01.01.2025;215;55;R;17;XL;W;98;Uniroyal;Unbekannt;ZTR206557VQA20;126.80
01.01.2025;225;55;R;17;XL;V;101;Uniroyal;Unbekannt;ZTR216557WQA30;137.56
01.01.2025;235;55;R;17;XL;V;103;Uniroyal;Unbekannt;ZTR226557VQA20;143.33
01.01.2025;215;55;R;18;XL;V;99;Uniroyal;Unbekannt;ZTR236557VQA20;146.30
01.01.2025;225;55;R;18;XL;V;102;Uniroyal;Unbekannt;ZTR216558VQA30;140.99
01.01.2025;235;55;R;18;XL;V;100;Uniroyal;Unbekannt;ZTR226558VQA20;150.37
01.01.2025;225;55;R;19;XL;W;103;Uniroyal;Unbekannt;ZTR235558VQA30;140.20
01.01.2025;195;55;R;20;XL;H;95;Uniroyal;Unbekannt;ZTR226559WQZ00;162.10
01.01.2025;195;50;R;15;XL;H;82;Uniroyal;Unbekannt;ZTR196550HQZ01;109.40
01.01.2025;185;50;R;16;XL;H;81;Uniroyal;Unbekannt;ZTR195505HQA20;76.22
01.01.2025;195;50;R;16;XL;V;88;Uniroyal;Unbekannt;ZTR185506HQA20;115.48
01.01.2025;205;50;R;17;XL;V;93;Uniroyal;Unbekannt;ZTR196506VQA20;124.48
01.01.2025;215;50;R;17;XL;W;95;Uniroyal;Unbekannt;ZTR206507VQA20;129.96
01.01.2025;225;50;R;17;XL;V;98;Uniroyal;Unbekannt;ZTR216507WQA20;136.49
01.01.2025;235;50;R;18;XL;V;101;Uniroyal;Unbekannt;ZTR226507VQA20;137.97
01.01.2025;195;45;R;16;XL;V;84;Uniroyal;Unbekannt;ZTR236508VQA20;158.86
01.01.2025;205;45;R;16;XL;H;87;Uniroyal;Unbekannt;ZTR196456VQZ00;106.52
01.01.2025;215;45;R;16;XL;V;90;Uniroyal;Unbekannt;ZTR206456HQA20;148.81
01.01.2025;205;45;R;17;XL;V;88;Uniroyal;Unbekannt;ZTR216456VQA20;138.63
01.01.2025;215;45;R;17;XL;W;91;Uniroyal;Unbekannt;ZTR206457VQA20;133.54
01.01.2025;225;45;R;17;XL;W;94;Uniroyal;Unbekannt;ZTR216457WQA20;117.53
01.01.2025;235;45;R;17;XL;V;97;Uniroyal;Unbekannt;ZTR226457WQA20;100.89
01.01.2025;225;45;R;18;XL;Y;95;Uniroyal;Unbekannt;ZTR236457VQA20;126.36
01.01.2025;235;45;R;18;XL;Y;98;Uniroyal;Unbekannt;ZTR226458YQZ00;156.43
01.01.2025;245;45;R;18;XL;Y;100;Uniroyal;Unbekannt;ZTR236458YQZ00;158.96
01.01.2025;225;45;R;19;XL;W;96;Uniroyal;Unbekannt;ZTR246458YQZ00;159.86
01.01.2025;205;40;R;18;XL;Y;86;Uniroyal;Unbekannt;ZTR226459WQZ00;178.90
01.01.2025;225;40;R;18;XL;V;92;Uniroyal;Unbekannt;ZTR206408YQZ00;146.23
01.01.2025;185;65;R;15;XL;V;88;Vredestein;Unbekannt;ZTR226408VQA20;109.71
01.01.2025;205;65;R;15;XL;H;99;Vredestein;Unbekannt;ZTR185655VWQ50;72.60
01.01.2025;255;60;R;18;XL;V;108;Vredestein;Unbekannt;ZTR206655HWZ00;103.14
01.01.2025;195;55;R;16;XL;V;91;Vredestein;Quatrac 5;ZTR255608VWZ00;138.09
01.01.2025;205;50;R;17;XL;Y;93;Vredestein;Quatrac 5 AO AO,;ZTR196556VWQ5A;118.99
01.01.2025;205;50;R;17;XL;Y;93;Vredestein;Quatrac Pro FSL,;ZTR206507YWQP0;137.69
01.01.2025;205;50;R;17;XL;V;93;Vredestein;Quatrac Pro Plus;ZTR206507YWZ00;134.50
01.01.2025;215;50;R;17;XL;Y;95;Vredestein;Quatrac Pro Plus;ZTR206507VWZ00;136.06
01.01.2025;225;45;R;17;XL;Y;94;Vredestein;Quatrac Pro;ZTR216507YWQP0;140.87
01.01.2025;245;45;R;18;XL;Y;100;Vredestein;Quatrac Pro FSL,;ZTR226457YWQP0;103.96
01.01.2025;225;45;R;19;XL;W;96;Vredestein;Quatrac Pro FSL,;ZTR246458YWQP0;158.43
01.01.2025;235;45;R;19;XL;W;99;Vredestein;Quatrac Pro FSL,;ZTR226459WWQP0;187.09
01.01.2025;245;45;R;19;XL;Y;102;Vredestein;Quatrac Pro;ZTR236459WWQP0;199.86
01.01.2025;205;40;R;17;XL;W;84;Vredestein;Quatrac Pro FSL,;ZTR246459YWQP0;198.32
01.01.2025;215;40;R;17;XL;Y;87;Vredestein;Quatrac Pro FSL,;ZTR206407WWQP0;114.67
01.01.2025;215;40;R;18;XL;Y;89;Vredestein;Quatrac Pro FSL,;ZTR216407YWQP0;132.92
01.01.2025;225;40;R;18;XL;Y;92;Vredestein;Quatrac Pro;ZTR216408YWQP0;153.96
01.01.2025;235;40;R;19;XL;Y;96;Vredestein;Quatrac Pro FSL,;ZTR226408YWQP0;105.93
01.01.2025;255;40;R;19;XL;Y;100;Vredestein;Quatrac Pro;ZTR236409YWQP0;186.70
01.01.2025;235;35;R;19;XL;Y;91;Vredestein;Quatrac Pro FSL,;ZTR256409YWQP0;185.54
01.01.2025;245;35;R;20;XL;Y;95;Vredestein;Quatrac Pro FSL,;ZTR236359YWQP0;178.96
01.01.2025;255;35;R;20;XL;Y;97;Vredestein;Quatrac Pro FSL,;ZTR246350YWQP0;261.44
01.01.2025;255;35;R;21;XL;Y;98;Vredestein;Quatrac Pro FSL,;ZTR256350YWQP0;234.11
01.01.2025;185;65;R;15;XL;H;92;Vredestein;Quatrac Pro Plus;ZTR256351YWZ01;263.18
01.01.2025;195;65;R;15;XL;H;95;Bridgestone;Weather Control A005 Driveguard Evo RFT,;ZTR188655HBWD0;97.22
01.01.2025;205;60;R;16;XL;V;96;Bridgestone;Weather Control A005 Driveguard Evo RFT,;ZTR198655HBWD0;90.76
01.01.2025;205;60;R;16;XL;V;96;Bridgestone;Weather Control A005 Driveguard Evo RFT,;ZTR208606VBWD0;141.18
01.01.2025;195;55;R;16;XL;H;91;Bridgestone;Turanza All Season 6 Driveguard RFT,;ZTR208606VBZ00;157.87
01.01.2025;205;55;R;16;XL;V;94;Bridgestone;Turanza All Season 6 Driveguard RFT,;ZTR198556HBZ00;150.63
01.01.2025;205;55;R;16;XL;V;94;Bridgestone;Turanza All Season 6 Driveguard RFT,;ZTR208556VBZ00;113.33
01.01.2025;205;55;R;17;XL;V;95;Bridgestone;Weather Control A005 Driveguard Evo RFT,;ZTR208556VBWD0;112.67
01.01.2025;215;55;R;17;XL;W;98;Bridgestone;Turanza All Season 6 Driveguard RFT,;ZTR208557VBZ00;154.10
01.01.2025;225;55;R;17;XL;W;101;Bridgestone;Turanza All Season 6 Driveguard RFT,;ZTR218557WBZ00;166.71
01.01.2025;205;50;R;17;XL;W;93;Bridgestone;Turanza All Season 6 Driveguard RFT,;ZTR228557WBZ00;170.67
01.01.2025;225;50;R;17;XL;V;98;Bridgestone;Turanza All Season 6 Driveguard RFT,;ZTR208507WBZ00;157.28
01.01.2025;225;50;R;17;XL;V;98;Bridgestone;Turanza All Season 6 Driveguard RFT,;ZTR228507VBZ00;164.09
01.01.2025;205;45;R;17;XL;V;88;Bridgestone;Weather Control A005 Driveguard Evo RFT,;ZTR228507VBWD0;164.61
01.01.2025;225;45;R;17;XL;W;94;Bridgestone;Turanza All Season 6 Driveguard RFT,;ZTR208457VBZ00;160.79
01.01.2025;225;45;R;17;XL;W;94;Bridgestone;Turanza All Season 6 Driveguard RFT,;ZTR228457WBZ00;121.52
01.01.2025;225;45;R;18;XL;W;95;Bridgestone;Weather Control A005 Driveguard Evo RFT,;ZTR228457WBWD0;119.21
01.01.2025;235;45;R;18;XL;Y;98;Bridgestone;Turanza All Season 6 Driveguard RFT,;ZTR228458WBZ00;187.13
01.01.2025;245;45;R;18;XL;Y;100;Bridgestone;Turanza All Season 6 Driveguard RFT,;ZTR238458YBZ00;180.89
01.01.2025;225;40;R;18;XL;Y;92;Bridgestone;Turanza All Season 6 Driveguard RFT,;ZTR248458YBZ00;185.49
01.01.2025;245;40;R;18;XL;Y;97;Bridgestone;Turanza All Season 6 Driveguard RFT,;ZTR228408YBZ00;130.96
01.01.2025;255;35;R;19;XL;Y;96;Bridgestone;Turanza All Season 6 Driveguard RFT,;ZTR248408YBZ00;168.37
01.01.2025;185;75;R;16;XL;Y;102;Bridgestone;Turanza All Season 6 Driveguard RFT,;ZTR258359YBZ00;220.38
01.01.2025;195;75;R;16;XL;Y;105;Bridgestone;Duravis All Season;ZTR189756RBDS0;135.99
01.01.2025;195;75;R;16;XL;Y;108;Bridgestone;Duravis All Season Evo;ZTR199756RBZ02;136.13
01.01.2025;195;75;R;16;XL;Y;108;Bridgestone;Duravis All Season Evo;ZTR199756RBZ01;144.10
01.01.2025;195;75;R;16;;Y;105;Bridgestone;Duravis All Season;ZTR199756RBZ00;132.83
01.01.2025;205;75;R;16;;;111;Bridgestone;Duravis All Season;ZTR199756RBDS0;128.22
01.01.2025;205;75;R;16;;;108;Bridgestone;Duravis All Season;ZTR209756RBDS1;159.26
01.01.2025;205;75;R;16;;;108;Bridgestone;Duravis All Season Evo;ZTR209756RBZ00;148.93
01.01.2025;205;75;R;16;;;111;Bridgestone;Duravis All Season;ZTR209756RBDS0;145.27
01.01.2025;215;75;R;16;;;114;Bridgestone;Duravis All Season (+) (+),;ZTR209756RBZ0V;175.99
01.01.2025;215;75;R;16;;;111;Bridgestone;Duravis All Season;ZTR219756RBDS1;177.60
01.01.2025;225;75;R;16;;;120;Bridgestone;Duravis All Season;ZTR219756RBDS0;171.03
01.01.2025;195;70;R;15;;;102;Bridgestone;Duravis All Season;ZTR229756RBDS1;211.57
01.01.2025;195;70;R;15;;T;102;Bridgestone;Duravis All Season;ZTR199705RBDS0;113.29
01.01.2025;215;70;R;15;;T;107;Bridgestone;Duravis All Season Evo;ZTR199705TBZ00;115.76
01.01.2025;215;70;R;15;;T;109;Bridgestone;Duravis All Season;ZTR219705SBDS0;158.32
01.01.2025;225;70;R;15;;T;110;Bridgestone;Duravis All Season Evo;ZTR219705SBZ00;162.39
01.01.2025;215;65;R;15;;T;102;Bridgestone;Duravis All Season;ZTR229705SBDS0;153.96
01.01.2025;215;65;R;15;;T;102;Bridgestone;Duravis All Season Evo;ZTR219655TBZ00;164.09
01.01.2025;195;65;R;16;;T;102;Bridgestone;Duravis All Season;ZTR219655TBDS0;162.87
01.01.2025;205;65;R;16;;T;105;Bridgestone;Duravis All Season;ZTR199656TBDS0;140.98
01.01.2025;215;65;R;16;;T;107;Bridgestone;Duravis All Season;ZTR209656TBDS0;160.21
01.01.2025;215;65;R;16;;T;104;Bridgestone;Duravis All Season Evo;ZTR219656TBZ01;162.74
01.01.2025;215;65;R;16;;T;107;Bridgestone;Duravis All Season;ZTR219656TBDS1;156.30
01.01.2025;225;65;R;16;;T;110;Bridgestone;Duravis All Season;ZTR219656TBDS0;163.32
01.01.2025;225;65;R;16;;T;110;Bridgestone;Duravis All Season;ZTR229656RBDS1;167.82
01.01.2025;235;65;R;16;;T;113;Bridgestone;Duravis All Season;ZTR229656RBZ00;166.32
01.01.2025;235;65;R;16;;T;113;Bridgestone;Duravis All Season;ZTR239656RBZ00;176.32
01.01.2025;235;65;R;16;;;113;Bridgestone;Duravis All Season Evo;ZTR239656RBZ01;173.96
01.01.2025;195;60;R;16;;H;97;Bridgestone;Duravis All Season;ZTR239656RBDS2;177.89
01.01.2025;215;60;R;16;;T;101;Bridgestone;Duravis All Season;ZTR199606HBDS0;149.30
01.01.2025;215;60;R;17;;T;107;Bridgestone;Duravis All Season;ZTR219606TBDS0;168.11
01.01.2025;235;60;R;17;;T;115;Bridgestone;Duravis All Season;ZTR219607TBDS0;205.06
01.01.2025;225;55;R;17;;H;107;Bridgestone;Duravis All Season;ZTR239607RBDS0;210.54
01.01.2025;195;80;R;15;;T;96;Bridgestone;Unbekannt;ZTR229557HBDS0;201.18
01.01.2025;195;80;R;15;;T;96;Bridgestone;Unbekannt;ZTR195805TBZ01;122.09
01.01.2025;215;80;R;15;;T;102;Bridgestone;Unbekannt;ZTR195805TBZ00;123.61
01.01.2025;205;80;R;16;XL;T;104;Bridgestone;Dueler All Terrain AT 002;ZTR215805TBZ00;160.29
01.01.2025;215;80;R;16;XL;T;103;Bridgestone;Unbekannt;ZTR206806TBZ01;123.22
01.01.2025;215;80;R;16;XL;T;103;Bridgestone;Unbekannt;ZTR215806SBZ00;165.72
01.01.2025;215;75;R;15;XL;T;100;Bridgestone;Unbekannt;ZTR215806SBZ02;165.72
01.01.2025;215;75;R;15;XL;T;100;Bridgestone;Unbekannt;ZTR215755SBDU0;137.99
01.01.2025;235;75;R;15;XL;T;105;Bridgestone;Unbekannt;ZTR215755TBZ00;158.02
01.01.2025;235;75;R;15;XL;T;109;Bridgestone;Dueler AT 001;ZTR235755TBZ00;141.11
01.01.2025;225;75;R;16;XL;T;114;Bridgestone;Dueler All Terrain AT 002;ZTR236755TBZ01;137.43
01.01.2025;265;75;R;16;XL;T;116;Bridgestone;Unbekannt;ZTR229756SBZ01;162.76
01.01.2025;205;70;R;15;XL;T;96;Bridgestone;Unbekannt;ZTR265756SBZ01;211.18
01.01.2025;225;70;R;15;XL;T;100;Bridgestone;Unbekannt;ZTR205705TBZ01;119.24
01.01.2025;255;70;R;15;;T;108;Bridgestone;Unbekannt;ZTR225705TBZ00;128.90
01.01.2025;265;70;R;15;;T;112;Bridgestone;Unbekannt;ZTR255705SBZ00;146.23
01.01.2025;215;70;R;16;;T;100;Bridgestone;Unbekannt;ZTR265705TBZ01;172.67
01.01.2025;215;70;R;16;;T;100;Bridgestone;Unbekannt;ZTR215706SBDU0;147.26
01.01.2025;215;70;R;16;;H;100;Bridgestone;Unbekannt;ZTR215706TBZ00;159.53
01.01.2025;215;70;R;16;;H;100;Bridgestone;Unbekannt;ZTR215706HB5V0;144.96
01.01.2025;225;70;R;16;;T;103;Bridgestone;Unbekannt;ZTR215706HBZ00;144.96
01.01.2025;235;70;R;16;;T;106;Bridgestone;Unbekannt;ZTR225706TBZ00;152.48
01.01.2025;245;70;R;16;;T;107;Bridgestone;Unbekannt;ZTR235706TBZ01;149.36
01.01.2025;245;70;R;16;XL;T;111;Bridgestone;Dueler AT 001;ZTR245706TBZ00;155.31
01.01.2025;255;70;R;16;XL;T;111;Bridgestone;Unbekannt;ZTR246706TBZ00;157.30
01.01.2025;255;70;R;16;XL;T;111;Bridgestone;Unbekannt;ZTR255706SBZ00;157.30
01.01.2025;265;70;R;16;XL;T;112;Bridgestone;Unbekannt;ZTR255706TBZ00;157.87
01.01.2025;265;70;R;16;XL;T;112;Bridgestone;Unbekannt;ZTR265706TBZ00;164.92
01.01.2025;275;70;R;16;XL;T;114;Bridgestone;Dueler All Terrain AT 002;ZTR265706TBZ01;163.27
01.01.2025;225;70;R;17;XL;T;108;Bridgestone;Dueler All Terrain AT 002;ZTR275706TBZ00;219.46
01.01.2025;245;70;R;17;XL;T;114;Bridgestone;Dueler All Terrain AT 002;ZTR226707TBZ00;159.71
01.01.2025;265;70;R;17;XL;T;116;Bridgestone;Dueler All Terrain AT 002;ZTR246707TBZ00;204.70
01.01.2025;265;70;R;17;XL;T;116;Bridgestone;Dueler AT 001;ZTR266707SBZ00;188.86
01.01.2025;255;70;R;18;XL;T;116;Bridgestone;Dueler All Terrain AT 002;ZTR266707SBZ01;188.86
01.01.2025;255;70;R;18;XL;T;116;Bridgestone;Dueler All Terrain AT 002;ZTR256708SBZ01;185.98
01.01.2025;215;65;R;16;XL;T;98;Bridgestone;Unbekannt;ZTR256708SBZ00;185.98
01.01.2025;215;65;R;16;XL;H;98;Bridgestone;Unbekannt;ZTR215656TBDU0;131.30
01.01.2025;215;65;R;16;XL;V;102;Bridgestone;Dueler All Terrain AT 002;ZTR215656HBZ00;148.21
01.01.2025;215;65;R;16;XL;V;102;Bridgestone;Turanza All Season 6 SUV;ZTR216656VBZ00;131.73
01.01.2025;225;65;R;17;XL;H;102;Bridgestone;Unbekannt;ZTR216656VB5V0;133.29
01.01.2025;225;65;R;17;XL;V;106;Bridgestone;Dueler All Terrain AT 002;ZTR225657HBZ00;137.14
01.01.2025;225;65;R;17;XL;V;106;Bridgestone;Turanza All Season 6 SUV;ZTR226657VBZ00;144.23
01.01.2025;235;65;R;17;XL;H;108;Bridgestone;Weather Control A005 Evo;ZTR226657VB5V0;146.34
01.01.2025;235;65;R;17;XL;V;108;Bridgestone;Dueler All Terrain AT 002;ZTR236657HBZ01;134.58
01.01.2025;235;65;R;17;XL;V;108;Bridgestone;Turanza All Season 6 SUV;ZTR236657VBZ00;145.10
01.01.2025;245;65;R;17;XL;T;111;Bridgestone;Weather Control A005 Evo;ZTR236657VB5V0;147.28
01.01.2025;255;65;R;17;XL;T;110;Bridgestone;Unbekannt;ZTR246657TBZ00;157.01
01.01.2025;255;65;R;17;XL;T;110;Bridgestone;Unbekannt;ZTR255657TBZ00;159.30
01.01.2025;265;65;R;17;XL;T;112;Bridgestone;Unbekannt;ZTR255657TBZ01;159.30
01.01.2025;275;65;R;17;XL;T;115;Bridgestone;Unbekannt;ZTR265657TBZ01;162.41
01.01.2025;285;65;R;17;;T;116;Bridgestone;Unbekannt;ZTR275657TBZ00;202.53
01.01.2025;235;65;R;18;;V;106;Bridgestone;Unbekannt;ZTR285657TBZ00;223.04
01.01.2025;235;65;R;18;XL;V;110;Bridgestone;Weather Control A005 Evo;ZTR235658VB5V0;187.17
01.01.2025;235;60;R;16;XL;H;104;Bridgestone;Turanza All Season 6 SUV;ZTR236658VBZ00;183.32
01.01.2025;235;60;R;16;XL;V;104;Bridgestone;Dueler All Terrain AT 002;ZTR236606HBZ00;164.47
01.01.2025;215;60;R;17;XL;V;100;Bridgestone;Turanza All Season 6 SUV;ZTR236606VBZ00;149.64
01.01.2025;225;60;R;17;XL;H;103;Bridgestone;Turanza All Season 6 SUV;ZTR216607VBZ00;161.98
01.01.2025;235;60;R;17;XL;V;106;Bridgestone;Dueler All Terrain AT 002;ZTR226607HBZ00;160.78
01.01.2025;195;60;R;18;XL;H;96;Bridgestone;Turanza All Season 6 SUV;ZTR236607VBZ00;165.47
01.01.2025;225;60;R;18;XL;H;100;Bridgestone;Unbekannt;ZTR196608HBZ00;154.79
01.01.2025;225;60;R;18;XL;V;100;Bridgestone;Unbekannt;ZTR225608HB5V0;161.34
01.01.2025;235;60;R;18;XL;H;107;Bridgestone;Turanza All Season 6 SUV;ZTR225608VBZ00;151.47
01.01.2025;235;60;R;18;XL;V;107;Bridgestone;Dueler All Terrain AT 002;ZTR236608HBZ00;163.31
